settlement_original,settlement,settlement_ascii_tensor,county,population,settlement_ascii_hier,population_share_country,county_population_total,population_share_in_county,settlement_ascii
Petrivente,petrivente,petrivente,Zala,306.0,petrivente,2.7149684997110687e-05,260124.0,0.0011763620427180882,
Pusztamagyaród,pusztamagyaród,pusztamagyarod,Zala,525.0,pusztamagyarod,4.658034190680755e-05,260124.0,0.00201826821054574,
Semjénháza,semjénháza,semjenhaza,Zala,528.0,semjenhaza,4.684651528913217e-05,260124.0,0.002029801171748858,
Szentliszló,szentliszló,szentliszlo,Zala,255.0,szentliszlo,2.262473749759224e-05,260124.0,0.0009803017022650736,
Szentmargitfalva,szentmargitfalva,szentmargitfalva,Zala,79.0,szentmargitfalva,7.009232401214851e-06,260124.0,0.00030370131168212084,
Tótszentmárton,tótszentmárton,totszentmarton,Zala,695.0,totszentmarton,6.166350023853572e-05,260124.0,0.0026718026787224554,
Tótszerdahely,tótszerdahely,totszerdahely,Zala,1085.0,totszerdahely,9.62660399407356e-05,260124.0,0.004171087635127862,
Valkonya,valkonya,valkonya,Zala,57.0,valkonya,5.057294264167677e-06,260124.0,0.00021912626285925174,
Várfölde,várfölde,varfolde,Zala,184.0,varfolde,1.632530078257636e-05,260124.0,0.0007073549537912688,
Zajk,zajk,zajk,Zala,192.0,zajk,1.7035096468775333e-05,260124.0,0.0007381095169995848,
Alsórajk,alsórajk,alsorajk,Zala,326.0,alsorajk,2.8924174212608118e-05,260124.0,0.0012532484507388783,
Balatonmagyaród,balatonmagyaród,balatonmagyarod,Zala,389.0,balatonmagyarod,3.4513815241425026e-05,260124.0,0.0014954406360043672,
Belezna,belezna,belezna,Zala,596.0,belezna,5.287977862182343e-05,260124.0,0.0022912149590195445,
Bocska,bocska,bocska,Zala,281.0,bocska,2.49315734777389e-05,260124.0,0.0010802540326921007,
Börzönce,börzönce,borzonce,Zala,42.0,borzonce,3.726427352544604e-06,260124.0,0.00016146145684365918,
Csapi,csapi,csapi,Zala,164.0,csapi,1.455081156707893e-05,260124.0,0.0006304685457704787,
Eszteregnye,eszteregnye,eszteregnye,Zala,627.0,eszteregnye,5.563023690584445e-05,260124.0,0.002410388891451769,
Fityeház,fityeház,fityehaz,Zala,580.0,fityehaz,5.1460187249425484e-05,260124.0,0.0022297058326029126,
Galambok,galambok,galambok,Zala,1246.0,galambok,0.00011055067812548993,260124.0,0.004790023219695222,
Garabonc,garabonc,garabonc,Zala,630.0,garabonc,5.589641028816906e-05,260124.0,0.0024219218526548877,
Gelse,gelse,gelse,Zala,975.0,gelse,8.650634925549974e-05,260124.0,0.0037482123910135166,
Gelsesziget,gelsesziget,gelsesziget,Zala,248.0,gelsesziget,2.200366627216814e-05,260124.0,0.000953391459457797,
Hahót,hahót,hahot,Zala,933.0,hahot,8.277992190295514e-05,260124.0,0.0035867509341698574,
Homokkomárom,homokkomárom,homokkomarom,Zala,253.0,homokkomarom,2.2447288576042498e-05,260124.0,0.0009726130614629945,
Hosszúvölgy,hosszúvölgy,hosszuvolgy,Zala,173.0,hosszuvolgy,1.5349331714052773e-05,260124.0,0.0006650674293798342,
Kacorlak,kacorlak,kacorlak,Zala,180.0,kacorlak,1.5970402939476874e-05,260124.0,0.0006919776721871107,
Kerecseny,kerecseny,kerecseny,Zala,240.0,kerecseny,2.1293870585969167e-05,260124.0,0.000922636896249481,
Kilimán,kilimán,kiliman,Zala,214.0,kiliman,1.8987034605822507e-05,260124.0,0.000822684565822454,
Kisrécse,kisrécse,kisrecse,Zala,167.0,kisrecse,1.4816984949403545e-05,260124.0,0.0006420015069735972,
Liszó,liszó,liszo,Zala,348.0,liszo,3.087611234965529e-05,260124.0,0.0013378234995617476,
Magyarszentmiklós,magyarszentmiklós,magyarszentmiklos,Zala,235.0,magyarszentmiklos,2.085024828209481e-05,260124.0,0.0009034152942442835,
Magyarszerdahely,magyarszerdahely,magyarszerdahely,Zala,420.0,magyarszerdahely,3.726427352544604e-05,260124.0,0.0016146145684365917,
Miháld,miháld,mihald,Zala,666.0,mihald,5.909049087606444e-05,260124.0,0.00256031738709231,
Murakeresztúr,murakeresztúr,murakeresztur,Zala,1511.0,murakeresztur,0.00013406266023083087,260124.0,0.005808768125970691,
Nagybakónak,nagybakónak,nagybakonak,Zala,374.0,nagybakonak,3.318294832980195e-05,260124.0,0.0014377758299887746,
Nagykanizsa,nagykanizsa,nagykanizsa,Zala,42502.0,nagykanizsa,0.0037709670318535897,260124.0,0.163391305684981,
Nagyrada,nagyrada,nagyrada,Zala,425.0,nagyrada,3.77078958293204e-05,260124.0,0.0016338361704417892,
Nagyrécse,nagyrécse,nagyrecse,Zala,1118.0,nagyrecse,9.919394714630637e-05,260124.0,0.004297950208362166,
Nemespátró,nemespátró,nemespatro,Zala,241.0,nemespatro,2.138259504674404e-05,260124.0,0.0009264812166505205,
Orosztony,orosztony,orosztony,Zala,360.0,orosztony,3.194080587895375e-05,260124.0,0.0013839553443742215,
Pat,pat,pat,Zala,198.0,pat,1.7567443233424562e-05,260124.0,0.0007611754394058218,
Pötréte,pötréte,potrete,Zala,278.0,potrete,2.4665400095414287e-05,260124.0,0.0010687210714889822,
Rigyác,rigyác,rigyac,Zala,378.0,rigyac,3.3537846172901436e-05,260124.0,0.0014531531115929326,
Sand,sand,sand,Zala,346.0,sand,3.0698663428105546e-05,260124.0,0.0013301348587596684,
Sormás,sormás,sormas,Zala,757.0,sormas,6.716441680657775e-05,260124.0,0.002910150543586905,
Surd,surd,surd,Zala,535.0,surd,4.746758651455627e-05,260124.0,0.0020567114145561348,
Szepetnek,szepetnek,szepetnek,Zala,1436.0,szepetnek,0.00012740832567271552,260124.0,0.005520444095892728,
Újudvar,újudvar,ujudvar,Zala,884.0,ujudvar,7.843242332498643e-05,260124.0,0.0033983792345189216,
Zalakaros,zalakaros,zalakaros,Zala,2355.0,zalakaros,0.00020894610512482245,260124.0,0.009053374544448033,
Zalakomár,zalakomár,zalakomar,Zala,2778.0,zalakomar,0.0002464765520325931,260124.0,0.010679522074087743,
Zalamerenye,zalamerenye,zalamerenye,Zala,193.0,zalamerenye,1.7123820929550204e-05,260124.0,0.0007419538374006243,
Zalasárszeg,zalasárszeg,zalasarszeg,Zala,119.0,zalasarszeg,1.0558210832209712e-05,260124.0,0.000457474127723701,
Zalaszabar,zalaszabar,zalaszabar,Zala,487.0,zalaszabar,4.320881239736243e-05,260124.0,0.0018721840353062387,
Zalaszentbalázs,zalaszentbalázs,zalaszentbalazs,Zala,785.0,zalaszentbalazs,6.964870170827415e-05,260124.0,0.0030177915148160107,
Zalaszentjakab,zalaszentjakab,zalaszentjakab,Zala,299.0,zalaszentjakab,2.6528613771686586e-05,260124.0,0.0011494517999108118,
Zalaújlak,zalaújlak,zalaujlak,Zala,97.0,zalaujlak,8.606272695162538e-06,260124.0,0.00037289907890083194,
Alibánfa,alibánfa,alibanfa,Zala,436.0,alibanfa,3.8683864897843986e-05,260124.0,0.0016761236948532239,
Almásháza,almásháza,almashaza,Zala,78.0,almashaza,6.920507940439979e-06,260124.0,0.00029985699128108135,
Alsónemesapáti,alsónemesapáti,alsonemesapati,Zala,665.0,alsonemesapati,5.900176641528957e-05,260124.0,0.00255647306669127,
Babosdöbréte,babosdöbréte,babosdobrete,Zala,507.0,babosdobrete,4.4983301612859863e-05,260124.0,0.0019490704433270287,
Bagod,bagod,bagod,Zala,1197.0,bagod,0.00010620317954752122,260124.0,0.004601651520044286,
Bak,bak,bak,Zala,1515.0,bak,0.00013441755807393037,260124.0,0.005824145407574849,
Baktüttös,baktüttös,baktuttos,Zala,330.0,baktuttos,2.9279072055707604e-05,260124.0,0.0012686257323430365,
Becsvölgye,becsvölgye,becsvolgye,Zala,700.0,becsvolgye,6.210712254241006e-05,260124.0,0.002691024280727653,
Bezeréd,bezeréd,bezered,Zala,138.0,bezered,1.2243975586932272e-05,260124.0,0.0005305162153434516,
Bocfölde,bocfölde,bocfolde,Zala,1140.0,bocfolde,0.00010114588528335355,260124.0,0.0043825252571850345,
Boncodfölde,boncodfölde,boncodfolde,Zala,399.0,boncodfolde,3.540105984917374e-05,260124.0,0.0015338838400147622,
Böde,böde,bode,Zala,269.0,bode,2.3866879948440443e-05,260124.0,0.0010341221878796267,
Búcsúszentlászló,búcsúszentlászló,bucsuszentlaszlo,Zala,721.0,bucsuszentlaszlo,6.397033621868237e-05,260124.0,0.0027717550091494827,
Csatár,csatár,csatar,Zala,552.0,csatar,4.897590234772909e-05,260124.0,0.0021220648613738064,
Csertalakos,csertalakos,csertalakos,Zala,27.0,csertalakos,2.3955604409215312e-06,260124.0,0.00010379665082806662,
Csonkahegyhát,csonkahegyhát,csonkahegyhat,Zala,331.0,csonkahegyhat,2.9367796516482476e-05,260124.0,0.001272470052744076,
Csöde,csöde,csode,Zala,77.0,csode,6.8317834796651075e-06,260124.0,0.00029601267088004185,
Dobronhegy,dobronhegy,dobronhegy,Zala,157.0,dobronhegy,1.392974034165483e-05,260124.0,0.0006035583029632022,
Egervár,egervár,egervar,Zala,1049.0,egervar,9.307195935284023e-05,260124.0,0.0040326921006904395,
Gellénháza,gellénháza,gellenhaza,Zala,1466.0,gellenhaza,0.00013007005949596166,260124.0,0.005635773707923913,
Gombosszeg,gombosszeg,gombosszeg,Zala,59.0,gombosszeg,5.23474318571742e-06,260124.0,0.00022681490366133076,
Gutorfölde,gutorfölde,gutorfolde,Zala,878.0,gutorfolde,7.790007656033721e-05,260124.0,0.0033753133121126847,
Hagyárosbörönd,hagyárosbörönd,hagyarosborond,Zala,319.0,hagyarosborond,2.8303102987184017e-05,260124.0,0.0012263382079316018,
Hottó,hottó,hotto,Zala,338.0,hotto,2.9988867741906577e-05,260124.0,0.0012993802955513524,
Iborfia,iborfia,iborfia,Zala,13.0,iborfia,1.1534179900733298e-06,260124.0,4.9976165213513555e-05,
Kávás,kávás,kavas,Zala,241.0,kavas,2.138259504674404e-05,260124.0,0.0009264812166505205,
Kemendollár,kemendollár,kemendollar,Zala,449.0,kemendollar,3.983728288791732e-05,260124.0,0.0017260998600667375,
Keménfa,keménfa,kemenfa,Zala,88.0,kemenfa,7.807752548188694e-06,260124.0,0.0003383001952914764,
Kisbucsa,kisbucsa,kisbucsa,Zala,411.0,kisbucsa,3.64657533784722e-05,260124.0,0.0015800156848272363,
Kiskutas,kiskutas,kiskutas,Zala,190.0,kiskutas,1.685764754722559e-05,260124.0,0.0007304208761975058,
Kispáli,kispáli,kispali,Zala,272.0,kispali,2.4133053330765057e-05,260124.0,0.0010456551490827452,
Kustánszeg,kustánszeg,kustanszeg,Zala,461.0,kustanszeg,4.090197641721577e-05,260124.0,0.0017722317048792114,
Lakhegy,lakhegy,lakhegy,Zala,434.0,lakhegy,3.850641597629424e-05,260124.0,0.0016684350540511449,
Lickóvadamos,lickóvadamos,lickovadamos,Zala,195.0,lickovadamos,1.7301269851099947e-05,260124.0,0.0007496424782027034,
Milejszeg,milejszeg,milejszeg,Zala,299.0,milejszeg,2.6528613771686586e-05,260124.0,0.0011494517999108118,
Misefa,misefa,misefa,Zala,266.0,misefa,2.3600706566115828e-05,260124.0,0.001022589226676508,
Nagykapornak,nagykapornak,nagykapornak,Zala,907.0,nagykapornak,8.047308592280847e-05,260124.0,0.00348679860374283,
Nagykutas,nagykutas,nagykutas,Zala,453.0,nagykutas,4.0192180731016806e-05,260124.0,0.0017414771416708955,
Nagylengyel,nagylengyel,nagylengyel,Zala,506.0,nagylengyel,4.4894577152084995e-05,260124.0,0.001945226122925989,
Nagypáli,nagypáli,nagypali,Zala,569.0,nagypali,5.04842181809019e-05,260124.0,0.002187418308191478,
Nemesapáti,nemesapáti,nemesapati,Zala,471.0,nemesapati,4.178922102496449e-05,260124.0,0.0018106749088896066,
Nemeshetés,nemeshetés,nemeshetes,Zala,280.0,nemeshetes,2.484284901696403e-05,260124.0,0.0010764097122910612,
Nemesrádó,nemesrádó,nemesrado,Zala,305.0,nemesrado,2.7060960536335815e-05,260124.0,0.0011725177223170487,
Nemessándorháza,nemessándorháza,nemessandorhaza,Zala,300.0,nemessandorhaza,2.6617338232461457e-05,260124.0,0.0011532961203118512,
Nemesszentandrás,nemesszentandrás,nemesszentandras,Zala,242.0,nemesszentandras,2.147131950751891e-05,260124.0,0.00093032553705156,
Németfalu,németfalu,nemetfalu,Zala,196.0,nemetfalu,1.738999431187482e-05,260124.0,0.0007534867986037429,
Orbányosfa,orbányosfa,orbanyosfa,Zala,93.0,orbanyosfa,8.251374852063052e-06,260124.0,0.0003575217972966739,
Ormándlak,ormándlak,ormandlak,Zala,104.0,ormandlak,9.227343920586639e-06,260124.0,0.00039980932170810844,
Ozmánbük,ozmánbük,ozmanbuk,Zala,186.0,ozmanbuk,1.6502749704126103e-05,260124.0,0.0007150435945933478,
Pacsa,pacsa,pacsa,Zala,1528.0,pacsa,0.0001355709760640037,260124.0,0.005874121572788362,
Padár,padár,padar,Zala,122.0,padar,1.0824384214534327e-05,260124.0,0.00046900708892681954,
Pálfiszeg,pálfiszeg,palfiszeg,Zala,148.0,palfiszeg,1.3131220194680986e-05,260124.0,0.0005689594193538466,
Petrikeresztúr,petrikeresztúr,petrikeresztur,Zala,335.0,petrikeresztur,2.9722694359581962e-05,260124.0,0.001287847334348234,
Pókaszepetk,pókaszepetk,pokaszepetk,Zala,859.0,pokaszepetk,7.621431180561464e-05,260124.0,0.003302271224492934,
Pölöske,pölöske,poloske,Zala,747.0,poloske,6.627717219882904e-05,260124.0,0.0028717073395765095,
Pusztaederics,pusztaederics,pusztaederics,Zala,165.0,pusztaederics,1.4639536027853802e-05,260124.0,0.0006343128661715182,
Pusztaszentlászló,pusztaszentlászló,pusztaszentlaszlo,Zala,516.0,pusztaszentlaszlo,4.578182175983371e-05,260124.0,0.001983669326936384,
Salomvár,salomvár,salomvar,Zala,559.0,salomvar,4.9596973573153184e-05,260124.0,0.002148975104181083,
Sárhida,sárhida,sarhida,Zala,709.0,sarhida,6.290564268938391e-05,260124.0,0.0027256231643370083,
Söjtör,söjtör,sojtor,Zala,1440.0,sojtor,0.000127763223515815,260124.0,0.005535821377496886,
Szentkozmadombja,szentkozmadombja,szentkozmadombja,Zala,76.0,szentkozmadombja,6.743059018890236e-06,260124.0,0.0002921683504790023,
Szentpéterfölde,szentpéterfölde,szentpeterfolde,Zala,107.0,szentpeterfolde,9.493517302911253e-06,260124.0,0.000411342282911227,
Szentpéterúr,szentpéterúr,szentpeterur,Zala,946.0,szentpeterur,8.393333989302846e-05,260124.0,0.003636727099383371,
Teskánd,teskánd,teskand,Zala,1253.0,teskand,0.00011117174935091403,260124.0,0.004816933462502499,
Tilaj,tilaj,tilaj,Zala,189.0,tilaj,1.6768923086450718e-05,260124.0,0.0007265765557964663,
Tófej,tófej,tofej,Zala,643.0,tofej,5.7049828278242395e-05,260124.0,0.0024718980178684014,
Vasboldogasszony,vasboldogasszony,vasboldogasszony,Zala,527.0,vasboldogasszony,4.6757790828357295e-05,260124.0,0.002025956851347819,
Vaspör,vaspör,vaspor,Zala,332.0,vaspor,2.9456520977257347e-05,260124.0,0.0012763143731451155,
Vöckönd,vöckönd,vockond,Zala,103.0,vockond,9.138619459811767e-06,260124.0,0.00039596500130706895,
Zalaboldogfa,zalaboldogfa,zalaboldogfa,Zala,369.0,zalaboldogfa,3.2739326025927595e-05,260124.0,0.0014185542279835772,
Zalacséb,zalacséb,zalacseb,Zala,474.0,zalacseb,4.2055394407289105e-05,260124.0,0.001822207870092725,
Zalaegerszeg,zalaegerszeg,zalaegerszeg,Zala,55152.0,zalaegerszeg,0.004893331460655715,260124.0,0.21202195875813074,
Zalaháshágy,zalaháshágy,zalahashagy,Zala,354.0,zalahashagy,3.140845911430452e-05,260124.0,0.0013608894219679845,
Zalaigrice,zalaigrice,zalaigrice,Zala,94.0,zalaigrice,8.340099312837923e-06,260124.0,0.0003613661176977134,
Zalaistvánd,zalaistvánd,zalaistvand,Zala,330.0,zalaistvand,2.9279072055707604e-05,260124.0,0.0012686257323430365,
Zalaszentgyörgy,zalaszentgyörgy,zalaszentgyorgy,Zala,406.0,zalaszentgyorgy,3.602213107459784e-05,260124.0,0.0015607940828220386,
Zalaszentiván,zalaszentiván,zalaszentivan,Zala,1021.0,zalaszentivan,9.058767445114384e-05,260124.0,0.003925051129461334,
Zalaszentmihály,zalaszentmihály,zalaszentmihaly,Zala,947.0,zalaszentmihaly,8.402206435380334e-05,260124.0,0.0036405714197844104,
Zalatárnok,zalatárnok,zalatarnok,Zala,612.0,zalatarnok,5.4299369994221374e-05,260124.0,0.0023527240854361764,
Batyk,batyk,batyk,Zala,355.0,batyk,3.149718357507939e-05,260124.0,0.001364733742369024,
Döbröce,döbröce,dobroce,Zala,93.0,dobroce,8.251374852063052e-06,260124.0,0.0003575217972966739,
Dötk,dötk,dotk,Zala,44.0,dotk,3.903876274094347e-06,260124.0,0.0001691500976457382,
Kallósd,kallósd,kallosd,Zala,108.0,kallosd,9.582241763686125e-06,260124.0,0.00041518660331226647,
Kehidakustány,kehidakustány,kehidakustany,Zala,1207.0,kehidakustany,0.00010709042415526994,260124.0,0.004640094724054682,
Kisvásárhely,kisvásárhely,kisvasarhely,Zala,43.0,kisvasarhely,3.815151813319475e-06,260124.0,0.00016530577724469867,
Mihályfa,mihályfa,mihalyfa,Zala,351.0,mihalyfa,3.114228573197991e-05,260124.0,0.001349356460764866,
Óhíd,óhíd,ohid,Zala,489.0,ohid,4.3386261318912175e-05,260124.0,0.0018798726761083176,
Pakod,pakod,pakod,Zala,823.0,pakod,7.302023121771926e-05,260124.0,0.003163875690055512,
Sénye,sénye,senye,Zala,79.0,senye,7.009232401214851e-06,260124.0,0.00030370131168212084,
Sümegcsehi,sümegcsehi,sumegcsehi,Zala,515.0,sumegcsehi,4.5693097299058836e-05,260124.0,0.0019798250065353445,
Szalapa,szalapa,szalapa,Zala,167.0,szalapa,1.4816984949403545e-05,260124.0,0.0006420015069735972,
Tekenye,tekenye,tekenye,Zala,421.0,tekenye,3.7352997986220916e-05,260124.0,0.0016184588888376312,
Türje,türje,turje,Zala,1547.0,turje,0.00013725674081872626,260124.0,0.005947163660408113,
Zalabér,zalabér,zalaber,Zala,706.0,zalaber,6.26394693070593e-05,260124.0,0.00271409020313389,
Zalaszentgrót,zalaszentgrót,zalaszentgrot,Zala,5704.0,zalaszentgrot,0.0005060843242598672,260124.0,0.02192800356752933,
Zalaszentlászló,zalaszentlászló,zalaszentlaszlo,Zala,762.0,zalaszentlaszlo,6.760803911045211e-05,260124.0,0.002929372145592102,
Zalavég,zalavég,zalaveg,Zala,323.0,zalaveg,2.8658000830283503e-05,260124.0,0.0012417154895357598,
Babarc,babarc,babarc,Baranya,661.0,babarc,5.8646868572190083e-05,353331.0,0.0018707670711032996,
Belvárdgyula,belvárdgyula,belvardgyula,Baranya,344.0,belvardgyula,3.05212145065558e-05,353331.0,0.0009735913350371182,
Bóly,bóly,boly,Baranya,3707.0,boly,0.00032890157609244874,353331.0,0.010491578717972665,
Borjád,borjád,borjad,Baranya,370.0,borjad,3.282805048670246e-05,353331.0,0.0010471767266387608,
Hásságy,hásságy,hassagy,Baranya,259.0,hassagy,2.2979635340691727e-05,353331.0,0.0007330237086471326,
Kisbudmér,kisbudmér,kisbudmer,Baranya,89.0,kisbudmer,7.896477008963565e-06,353331.0,0.0002518884558671614,
Liptód,liptód,liptod,Baranya,177.0,liptod,1.570422955715226e-05,353331.0,0.0005009467043650288,
Máriakéménd,máriakéménd,mariakemend,Baranya,545.0,mariakemend,4.835483112230498e-05,353331.0,0.0015424630162652019,
Monyoród,monyoród,monyorod,Baranya,169.0,monyorod,1.4994433870953288e-05,353331.0,0.0004783050454106772,
Nagybudmér,nagybudmér,nagybudmer,Baranya,158.0,nagybudmer,1.4018464802429701e-05,353331.0,0.0004471727643484438,
Olasz,olasz,olasz,Baranya,571.0,olasz,5.066166710245164e-05,353331.0,0.0016160484078668444,
Pócsa,pócsa,pocsa,Baranya,150.0,pocsa,1.3308669116230729e-05,353331.0,0.00042453110539409224,
Szajk,szajk,szajk,Baranya,751.0,szajk,6.663207004192852e-05,353331.0,0.002125485734339755,
Szederkény,szederkény,szederkeny,Baranya,1640.0,szederkeny,0.0001455081156707893,353331.0,0.004641540085642075,
Töttös,töttös,tottos,Baranya,538.0,tottos,4.7733759896880885e-05,353331.0,0.001522651564680144,
Versend,versend,versend,Baranya,874.0,versend,7.754517871723772e-05,353331.0,0.0024736012407629107,
Ág,ág,ag,Baranya,156.0,ag,1.3841015880879958e-05,353331.0,0.0004415123496098559,
Alsómocsolád,alsómocsolád,alsomocsolad,Baranya,257.0,alsomocsolad,2.2802186419141984e-05,353331.0,0.0007273632939085447,
Bakóca,bakóca,bakoca,Baranya,262.0,bakoca,2.324580872301634e-05,353331.0,0.0007415143307550144,
Baranyaszentgyörgy,baranyaszentgyörgy,baranyaszentgyorgy,Baranya,110.0,baranyaszentgyorgy,9.759690685235868e-06,353331.0,0.0003113228106223343,
Gerényes,gerényes,gerenyes,Baranya,219.0,gerenyes,1.9430656909696865e-05,353331.0,0.0006198154138753746,
Gödre,gödre,godre,Baranya,725.0,godre,6.432523406178186e-05,353331.0,0.0020519003427381124,
Kisbeszterce,kisbeszterce,kisbeszterce,Baranya,79.0,kisbeszterce,7.009232401214851e-06,353331.0,0.0002235863821742219,
Kishajmás,kishajmás,kishajmas,Baranya,174.0,kishajmas,1.5438056174827644e-05,353331.0,0.000492456082257147,
Kisvaszar,kisvaszar,kisvaszar,Baranya,293.0,kisvaszar,2.5996267007037357e-05,353331.0,0.0008292507592031268,
Mágocs,mágocs,magocs,Baranya,2122.0,magocs,0.00018827330576427737,353331.0,0.006005700037641758,
Mekényes,mekényes,mekenyes,Baranya,240.0,mekenyes,2.1293870585969167e-05,353331.0,0.0006792497686305476,
Mindszentgodisa,mindszentgodisa,mindszentgodisa,Baranya,696.0,mindszentgodisa,6.175222469931058e-05,353331.0,0.001969824329028588,
Nagyhajmás,nagyhajmás,nagyhajmas,Baranya,272.0,nagyhajmas,2.4133053330765057e-05,353331.0,0.0007698164044479539,
Palé,palé,pale,Baranya,83.0,pale,7.364130244314337e-06,353331.0,0.0002349072116513977,
Sásd,sásd,sasd,Baranya,2810.0,sasd,0.000249315734777389,353331.0,0.007952882707715995,
Szágy,szágy,szagy,Baranya,106.0,szagy,9.404792842136382e-06,353331.0,0.0003000019811451585,
Tarrós,tarrós,tarros,Baranya,99.0,tarros,8.783721616712281e-06,353331.0,0.0002801905295601009,
Tékes,tékes,tekes,Baranya,195.0,tekes,1.7301269851099947e-05,353331.0,0.0005518904370123199,
Tormás,tormás,tormas,Baranya,243.0,tormas,2.1560043968293782e-05,353331.0,0.0006877403907384294,
